TimeStamp,NbrPulseA,NbrPulseB,NbrPulseC,NbrPulseD,NbrCoincidencePulseAB,NbrCoincidencePulseAC,NbrCoincidencePulseDB,NbrCoincidencePulseDC,NbrCoincidencePulseABC 
2025-03-13T10:54:07.138795,84163,654257,119420,47,28613,4904,16,2,1377
2025-03-13T10:54:07.237437,83580,654438,118393,51,28483,4890,11,1,1369
2025-03-13T10:54:07.331164,83052,653319,117788,42,28212,4785,17,1,1341
2025-03-13T10:54:07.441027,81983,1306292,117089,42,27802,4634,9,4,1230
2025-03-13T10:54:07.534756,82177,652900,116439,49,27815,4575,10,1,1326
2025-03-13T10:54:07.644107,81473,652582,115566,43,27539,4615,10,0,1277
2025-03-13T10:54:07.737834,81091,652908,230950,50,27668,4591,15,0,1292
2025-03-13T10:54:07.847185,80530,1306291,115065,48,27331,4429,5,1,1200
2025-03-13T10:54:07.938803,81171,1958854,114662,36,27528,4505,12,1,1248
2025-03-13T10:54:08.032531,79981,2612690,114486,43,27071,4565,11,0,1256
2025-03-13T10:54:08.126266,80660,652540,114229,51,27182,4465,13,0,1237
2025-03-13T10:54:08.250361,80572,652959,114720,37,27290,4490,9,0,1258
2025-03-13T10:54:08.344103,80486,652625,114677,42,27214,4505,8,1,1272
2025-03-13T10:54:08.436705,81404,1306140,114927,45,27475,4522,10,1,1290
2025-03-13T10:54:08.534954,81129,653065,115684,50,27640,4522,12,1,1273
2025-03-13T10:54:08.644300,82202,653408,116501,36,27930,4587,8,1,1231
2025-03-13T10:54:08.738028,82056,654099,117979,40,27777,4699,14,2,1327
2025-03-13T10:54:08.831757,83142,653318,118298,49,28201,4755,14,1,1288
2025-03-13T10:54:08.941118,84041,654599,119608,56,28637,4883,14,2,1337
2025-03-13T10:54:09.050461,84755,1309706,120268,49,28907,4807,12,0,1324
2025-03-13T10:54:09.144186,86085,654751,122074,48,29281,5121,10,1,1410
2025-03-13T10:54:09.237142,86633,655817,123772,42,29460,5143,16,1,1424
2025-03-13T10:54:09.328773,87446,656148,124201,46,29883,5374,12,2,1537
2025-03-13T10:54:09.438121,89183,1312896,126599,50,30134,5469,17,4,1512
2025-03-13T10:54:09.543371,89794,657544,126997,39,30632,5547,10,3,1476
2025-03-13T10:54:09.637099,90465,657575,128962,41,30816,5658,14,1,1546
2025-03-13T10:54:09.730829,91273,658917,130860,47,31035,5805,11,3,1595
2025-03-13T10:54:09.840216,92428,1318778,131057,56,31768,6111,16,0,1757
2025-03-13T10:54:09.933903,92588,659226,131173,41,31440,6034,12,0,1677
2025-03-13T10:54:10.043258,93484,658633,133317,39,32001,6107,12,3,1690
2025-03-13T10:54:10.136980,93994,660779,133148,34,32332,6010,13,2,1707
2025-03-13T10:54:10.246626,94863,659493,133589,39,32091,6178,12,1,1685
2025-03-13T10:54:10.336749,94942,660582,134160,39,32263,6306,11,1,1760
2025-03-13T10:54:10.440511,95261,660915,134876,42,32611,6260,11,1,1766
2025-03-13T10:54:10.534283,95873,1321352,135683,45,32821,6439,4,1,1763
2025-03-13T10:54:10.643615,96322,660704,136461,49,33003,6367,9,2,1827
2025-03-13T10:54:10.737336,96915,659906,135891,42,33226,6395,10,2,1738
2025-03-13T10:54:10.831066,96692,661670,136902,33,33060,6419,5,1,1731
2025-03-13T10:54:10.940412,96907,1323189,137159,41,33682,6303,13,1,1724
2025-03-13T10:54:11.049763,96623,1984577,136734,46,33027,6525,12,2,1815
2025-03-13T10:54:11.143570,97045,661994,138179,31,33412,6576,6,1,1876
2025-03-13T10:54:11.243448,97778,661712,138312,55,33409,6581,16,1,1801
2025-03-13T10:54:11.342189,194953,1322381,137524,44,66798,6430,10,3,1813
2025-03-13T10:54:11.449437,97498,662143,138678,41,33501,6466,10,1,1834
2025-03-13T10:54:11.543164,97933,662664,138742,33,33614,6741,8,2,1850
2025-03-13T10:54:11.636893,98290,1324434,139391,41,33587,6647,10,1,1883
2025-03-13T10:54:11.746241,97959,661889,139426,54,33692,6691,21,3,1844
2025-03-13T10:54:11.839971,98492,663554,139745,42,33933,6674,12,1,1881
2025-03-13T10:54:11.933699,98476,662673,139775,32,33592,6716,4,2,1891
2025-03-13T10:54:12.043047,99112,662121,140362,31,34462,6791,6,0,1951
2025-03-13T10:54:12.152398,99101,661653,140679,63,33962,6762,16,0,1918
2025-03-13T10:54:12.242326,99428,662092,139506,48,34154,6607,18,1,1897
2025-03-13T10:54:12.344578,99931,1324924,140789,53,34420,6842,12,1,1961
2025-03-13T10:54:12.438318,100621,662409,141846,41,34515,7005,13,2,1904
2025-03-13T10:54:12.555752,100200,1325827,141340,48,34568,6868,13,5,1892
2025-03-13T10:54:12.649485,100648,664600,142551,39,34593,6882,7,1,1931
2025-03-13T10:54:12.743212,101282,662855,142840,44,34958,7189,13,1,2008
2025-03-13T10:54:12.836940,101473,664428,142637,40,35048,7021,10,3,1965
2025-03-13T10:54:12.946285,101864,665019,142855,43,35247,7143,12,1,2005
2025-03-13T10:54:13.040014,101553,664547,143534,28,35179,7235,13,2,2052
2025-03-13T10:54:13.133742,101820,663364,287744,44,35332,7080,5,1,2078
2025-03-13T10:54:13.229446,102536,663960,143766,46,35215,7302,16,2,2086
2025-03-13T10:54:13.352339,103147,663676,144338,33,35406,7508,10,2,2094
2025-03-13T10:54:13.440954,102535,663177,145438,50,35363,7306,15,1,2028
2025-03-13T10:54:13.534693,102762,1327776,144519,57,35537,7304,19,2,2042
2025-03-13T10:54:13.628414,103307,664603,145176,54,35581,7385,14,5,2068
2025-03-13T10:54:13.753387,102739,664418,145352,42,35671,7317,14,2,2059
2025-03-13T10:54:13.847115,205960,664040,145782,45,35381,7447,16,2,2133
2025-03-13T10:54:13.940841,103001,664405,291365,42,35612,7173,14,2,1983
2025-03-13T10:54:14.034571,103032,663761,146255,47,35670,7463,14,3,2048
2025-03-13T10:54:14.146305,103287,664089,145945,37,35511,7278,13,0,2075
2025-03-13T10:54:14.238422,102677,664469,146506,51,35346,7393,12,1,2020
2025-03-13T10:54:14.332156,103435,664678,146170,49,35713,7336,16,1,2116
2025-03-13T10:54:14.439399,103433,664831,145708,33,35815,7519,11,1,2162
2025-03-13T10:54:14.548753,103272,665112,146086,44,35638,7445,7,1,2122
2025-03-13T10:54:14.642478,103391,664387,146620,52,35560,7286,19,2,2085
2025-03-13T10:54:14.736212,103421,664047,145742,55,35704,7442,14,2,2071
2025-03-13T10:54:14.829934,103324,665790,146175,48,35830,7417,12,2,2137
2025-03-13T10:54:14.954904,104020,1331374,146222,59,36232,7415,19,1,2093
2025-03-13T10:54:15.048634,103413,1995935,146781,37,35396,7353,9,0,2066
2025-03-13T10:54:15.145380,103870,664683,145801,44,35810,7491,7,0,2065
2025-03-13T10:54:15.239104,103597,663996,146338,37,35551,7367,8,1,2056
2025-03-13T10:54:15.348454,104031,664762,146003,52,36165,7619,10,1,2140
2025-03-13T10:54:15.440069,102993,663684,145938,53,35600,7359,12,2,2024
2025-03-13T10:54:15.533808,103565,664367,146013,42,35889,7329,6,0,2064
2025-03-13T10:54:15.643153,103539,664827,293051,39,35960,7497,7,0,2127
2025-03-13T10:54:15.752504,103401,665941,146797,39,35621,7404,9,1,2147
2025-03-13T10:54:15.846230,103172,1329923,146876,40,35442,7449,11,3,2075
2025-03-13T10:54:15.939960,102514,664742,145679,46,35440,7285,11,4,2054
2025-03-13T10:54:16.033717,103430,1329734,146385,53,35434,7250,17,3,2023
2025-03-13T10:54:16.146608,102279,664565,145073,45,35504,7124,7,3,1990
2025-03-13T10:54:16.240347,102940,1330304,145339,47,35627,7461,16,2,2135
2025-03-13T10:54:16.336583,102538,664438,145670,46,35386,7119,14,2,1957
2025-03-13T10:54:16.445974,102429,1328774,144955,45,35464,7255,9,2,2060
2025-03-13T10:54:16.539661,102840,664408,144686,53,35561,7229,18,0,2033
2025-03-13T10:54:16.649008,204916,664171,144681,38,34920,7265,7,0,1962
2025-03-13T10:54:16.742736,101637,664858,144437,41,35195,7167,9,0,2045
2025-03-13T10:54:16.852085,102356,664292,144376,54,35097,7302,13,2,2006
2025-03-13T10:54:16.945833,101652,663739,143945,48,35067,7019,19,1,1963
2025-03-13T10:54:17.043083,102006,664225,143822,50,35005,7037,14,4,1943
2025-03-13T10:54:17.147312,203879,1328517,143692,33,70355,7321,10,3,2062
2025-03-13T10:54:17.256662,101548,663413,143268,48,35180,7138,13,1,2049
2025-03-13T10:54:17.353950,100531,662816,142878,42,34653,7134,9,3,2032
2025-03-13T10:54:17.447668,101211,662917,142226,43,34636,6888,11,3,1931
2025-03-13T10:54:17.541399,100584,663290,142141,50,34733,6855,14,2,1889
2025-03-13T10:54:17.650749,100657,1326531,142115,49,34857,7047,8,1,1976
2025-03-13T10:54:17.744476,101261,662183,141980,49,34857,6988,6,1,2003
2025-03-13T10:54:17.838206,100555,662208,141841,41,34352,7070,18,1,1904
2025-03-13T10:54:17.947553,99964,662878,141954,48,34498,6866,14,3,1938
2025-03-13T10:54:18.055838,99836,662303,141312,47,34403,6864,9,2,1957
2025-03-13T10:54:18.148469,99315,663364,140467,42,34037,6674,12,1,1785
2025-03-13T10:54:18.278940,99596,663460,140132,39,34291,6692,9,2,1916
2025-03-13T10:54:18.341427,99365,662070,140323,41,34127,6772,12,4,1910
2025-03-13T10:54:18.450774,99091,662724,139974,33,34092,6731,12,1,1918
2025-03-13T10:54:18.544503,98857,662166,140078,52,34002,6822,11,0,1926
2025-03-13T10:54:18.638232,99063,662246,139157,58,34083,6598,10,0,1926
2025-03-13T10:54:18.747587,196942,662073,138594,40,33525,6737,10,1,1873
2025-03-13T10:54:18.856930,98291,661098,138905,31,33937,6657,8,1,1793
2025-03-13T10:54:18.950659,97652,1323422,138781,41,33629,6694,13,1,1923
2025-03-13T10:54:19.044386,97810,661894,138332,35,33673,6456,6,1,1826
2025-03-13T10:54:19.135619,97416,1323499,138457,47,33532,6646,12,2,1828
2025-03-13T10:54:19.254981,97899,661227,137241,48,33617,6527,11,1,1836
2025-03-13T10:54:19.348731,97651,661238,274976,43,33288,6617,14,1,1890
2025-03-13T10:54:19.443464,97253,661488,137396,48,33261,6457,12,1,1749
2025-03-13T10:54:19.537205,97309,660553,137193,48,33365,6312,10,2,1774
2025-03-13T10:54:19.646527,97410,1321267,136782,34,33476,6488,13,1,1794
2025-03-13T10:54:19.740256,194466,660586,136433,51,33174,6527,14,1,1737
2025-03-13T10:54:19.849605,96505,1320508,137100,50,32814,6393,23,2,1767
2025-03-13T10:54:19.953192,96359,661600,136473,55,33196,6443,15,1,1862
2025-03-13T10:54:20.046381,96459,661199,136501,44,33249,6496,13,1,1858
2025-03-13T10:54:20.144342,96068,660557,135954,43,32868,6398,9,1,1755
2025-03-13T10:54:20.238070,95880,661770,135621,45,33341,6355,5,3,1865
2025-03-13T10:54:20.336810,95453,661300,135908,53,32927,6284,17,1,1793
2025-03-13T10:54:20.446160,95589,660718,135769,51,32851,6393,13,3,1733
2025-03-13T10:54:20.546013,95101,1321683,135935,38,32795,6395,7,1,1805
2025-03-13T10:54:20.645438,96177,660676,135506,45,33066,6392,16,5,1786
2025-03-13T10:54:20.748751,95323,1321855,134939,50,32834,6434,13,2,1850
2025-03-13T10:54:20.845577,95192,659603,134604,44,32506,6299,13,1,1738
2025-03-13T10:54:20.945333,95362,659662,135309,41,32697,6088,8,2,1716
2025-03-13T10:54:21.045318,95099,660660,135081,44,32370,6221,14,1,1750
2025-03-13T10:54:21.146540,94819,659832,134231,33,32594,6223,5,1,1787
2025-03-13T10:54:21.245186,189741,660114,133901,43,32531,6206,17,1,1728
2025-03-13T10:54:21.348811,94842,1319453,133874,53,32774,6169,12,6,1689
2025-03-13T10:54:21.440910,94864,660213,133953,36,32521,6336,10,1,1803
2025-03-13T10:54:21.534636,94658,660076,133693,50,32481,6309,12,1,1791
2025-03-13T10:54:21.643990,94858,659709,133267,47,32703,6089,11,1,1768
2025-03-13T10:54:21.747598,94197,659621,133793,32,32323,6104,8,1,1736
2025-03-13T10:54:21.841322,93946,658902,133194,28,32097,6091,6,0,1745
2025-03-13T10:54:21.935046,93846,659199,132359,44,32088,6030,16,0,1662
2025-03-13T10:54:22.054944,93933,660313,133002,50,31995,6070,13,5,1650
2025-03-13T10:54:22.148653,93759,660545,132981,40,32270,6251,15,2,1689
2025-03-13T10:54:22.242380,94038,659612,131813,35,32145,6040,3,1,1645
2025-03-13T10:54:22.351743,93775,1318595,132404,55,32187,5991,15,1,1676
2025-03-13T10:54:22.445463,93799,660241,132625,39,32432,6058,8,1,1699
2025-03-13T10:54:22.554808,93496,659661,131967,57,32027,6028,15,4,1670
2025-03-13T10:54:22.648536,93282,659590,132257,49,32002,6130,15,6,1704
2025-03-13T10:54:22.761455,92675,658719,132599,50,31754,6159,11,2,1657
2025-03-13T10:54:22.850593,92823,658544,131596,29,31661,5956,10,1,1646
2025-03-13T10:54:22.944314,92938,659233,132041,55,31588,5931,22,3,1682
2025-03-13T10:54:23.038039,92986,659080,132006,44,31731,5908,12,3,1644
2025-03-13T10:54:23.163010,92315,658718,131393,47,31570,5892,14,1,1614
2025-03-13T10:54:23.244680,92263,658886,130993,67,31604,5854,9,3,1634
2025-03-13T10:54:23.354029,92644,658826,131317,43,31948,5968,14,3,1718
2025-03-13T10:54:23.450165,92723,658532,132014,44,31491,5994,8,0,1668
2025-03-13T10:54:23.559520,92331,659922,131010,44,31645,5870,9,1,1634
2025-03-13T10:54:23.653247,92740,658772,131473,48,32051,6030,15,3,1735
2025-03-13T10:54:23.746974,92254,655908,130922,37,31525,5899,15,1,1627
2025-03-13T10:54:23.840704,92043,658644,130529,38,31569,5806,7,4,1619
2025-03-13T10:54:23.950054,92942,659866,130464,39,31989,5972,5,3,1630
2025-03-13T10:54:24.043786,91812,1318261,130879,44,31264,5810,10,1,1604
2025-03-13T10:54:24.149804,91730,1977348,131436,52,31343,5937,13,1,1595
2025-03-13T10:54:24.243550,91674,658882,130243,35,31148,5797,9,0,1584
2025-03-13T10:54:24.353892,91884,658640,129972,49,31313,5731,15,0,1564
2025-03-13T10:54:24.451630,92085,658534,130738,31,31483,6030,4,0,1632
2025-03-13T10:54:24.545361,91987,658713,130215,53,31584,5925,10,1,1658
2025-03-13T10:54:24.639087,91454,1317436,129995,57,31417,5876,17,2,1614
2025-03-13T10:54:24.748436,92115,1975447,130115,43,31259,5823,11,1,1627
2025-03-13T10:54:24.857784,92237,658513,129625,39,31537,5837,10,4,1657
2025-03-13T10:54:24.951516,91909,658615,129890,36,31467,5871,2,1,1727
2025-03-13T10:54:25.045241,91374,1317545,130251,47,31256,5820,13,1,1598
2025-03-13T10:54:25.150698,91626,658340,130221,55,31100,5869,21,3,1602
2025-03-13T10:54:25.260047,92088,657587,130625,30,31568,5818,6,1,1595
2025-03-13T10:54:25.348196,91323,1315889,130225,52,31141,5818,12,2,1582
2025-03-13T10:54:25.441954,92018,658128,130032,52,31591,5858,16,3,1629
2025-03-13T10:54:25.551277,91986,658826,130022,42,31406,5795,14,1,1628
2025-03-13T10:54:25.645007,91797,658384,130092,42,31260,5798,18,2,1613
2025-03-13T10:54:25.754355,91686,1316608,130272,43,31130,5794,16,1,1556
2025-03-13T10:54:25.848084,92093,659077,130851,47,31420,5903,16,2,1619
2025-03-13T10:54:25.957438,91373,658195,129217,43,31039,5849,14,1,1668
2025-03-13T10:54:26.051161,91312,658049,129875,42,31175,5753,13,1,1576
2025-03-13T10:54:26.142353,91791,1315845,130061,40,31366,5730,16,1,1608
2025-03-13T10:54:26.245590,91545,658020,129408,43,31399,5675,9,1,1626
2025-03-13T10:54:26.354936,91674,657635,129000,43,31346,5706,14,1,1564
2025-03-13T10:54:26.451174,183508,1316240,129631,43,62795,5815,11,2,1657
2025-03-13T10:54:26.544903,275244,657851,129669,46,31378,5832,16,1,1624
2025-03-13T10:54:26.638632,91604,657134,129522,47,31126,5741,16,2,1577
2025-03-13T10:54:26.747983,91623,1316012,129694,51,31189,5759,17,2,1632
2025-03-13T10:54:26.857345,91509,658952,130171,49,31751,5852,12,3,1691
2025-03-13T10:54:26.951060,91344,658303,129215,35,31144,5783,8,1,1621
2025-03-13T10:54:27.044786,91334,659208,129564,57,31117,5794,15,2,1623
2025-03-13T10:54:27.157833,91985,1317073,129738,36,31402,5846,11,1,1542
2025-03-13T10:54:27.250967,182910,1975220,129169,58,62363,5724,13,3,1561
2025-03-13T10:54:27.344694,91207,658096,129243,46,31391,5775,17,2,1620
2025-03-13T10:54:27.438318,91538,657808,130108,38,31195,5751,13,1,1679
2025-03-13T10:54:27.547670,91145,658125,259519,49,30886,5814,12,1,1613
2025-03-13T10:54:27.657017,91770,657889,129745,49,31179,5781,13,1,1618
2025-03-13T10:54:27.750748,92020,656686,130281,40,31444,5849,12,1,1593
2025-03-13T10:54:27.844474,91959,1315136,130541,44,31471,5881,12,6,1639
2025-03-13T10:54:27.953824,91713,1974039,130485,43,31403,5789,15,1,1599
2025-03-13T10:54:28.060594,92074,657410,130639,63,31565,5835,17,2,1574
2025-03-13T10:54:28.141226,91586,659097,130650,27,31326,5872,4,1,1665
2025-03-13T10:54:28.266198,91457,657056,130429,41,31254,5872,9,0,1604
2025-03-13T10:54:28.354817,91724,658503,130310,35,31671,5869,10,0,1659
2025-03-13T10:54:28.448546,184360,659323,130521,49,31557,5939,9,1,1633
2025-03-13T10:54:28.542273,92026,659094,130919,36,31508,5845,13,2,1628
2025-03-13T10:54:28.651624,92219,659106,130476,45,31391,5883,10,1,1654
2025-03-13T10:54:28.760977,92464,658717,130992,36,31755,5801,11,2,1566
2025-03-13T10:54:28.854704,92108,658901,130515,47,31341,5886,10,5,1651
2025-03-13T10:54:28.948428,92750,657643,130478,44,31588,5860,13,1,1601
2025-03-13T10:54:29.063421,92387,658579,131543,46,31635,5891,9,1,1670
2025-03-13T10:54:29.156034,92560,1317449,130756,48,31631,5911,18,4,1642
2025-03-13T10:54:29.249754,92563,658082,131505,48,31686,5909,14,2,1600
2025-03-13T10:54:29.341367,93123,659591,131854,39,31926,5938,15,4,1635
2025-03-13T10:54:29.466341,186338,659103,132059,39,32011,5991,7,2,1756
2025-03-13T10:54:29.560067,92917,658730,131193,42,32020,5827,9,2,1628
2025-03-13T10:54:29.653799,93197,1318021,263252,42,32126,6011,12,1,1747
2025-03-13T10:54:29.747523,93350,660147,131603,39,32102,5829,9,1,1600
2025-03-13T10:54:29.856872,93215,658771,132431,34,31931,5962,10,0,1697
2025-03-13T10:54:29.950600,93195,659372,132221,34,31951,5973,9,1,1728
2025-03-13T10:54:30.056613,93271,658958,132010,50,31839,6022,9,1,1659
2025-03-13T10:54:30.146763,93507,659450,132775,51,31866,5950,16,1,1686
2025-03-13T10:54:30.256112,92903,659108,132439,43,31841,6041,14,1,1646
2025-03-13T10:54:30.350868,93373,659178,264689,34,31815,5993,10,1,1600
2025-03-13T10:54:30.444597,93774,1318138,132892,42,31984,6103,18,1,1735
2025-03-13T10:54:30.553945,93507,658912,132037,51,32146,5966,13,6,1708
2025-03-13T10:54:30.663295,93528,1316930,133303,46,31996,6030,11,1,1741
2025-03-13T10:54:30.757024,187126,659495,132503,58,32085,6234,15,1,1754
2025-03-13T10:54:30.850757,93872,659429,132588,48,32117,6243,14,3,1733
2025-03-13T10:54:30.944510,94238,659661,264721,55,32266,5999,20,4,1608
2025-03-13T10:54:31.057487,93709,659380,133395,44,32050,6139,10,0,1746
2025-03-13T10:54:31.160233,94413,659706,133160,45,32399,5945,14,0,1618
2025-03-13T10:54:31.257982,93892,658591,132840,45,32146,6101,10,1,1792
2025-03-13T10:54:31.351708,94075,1318652,133763,28,31943,6207,9,1,1695
2025-03-13T10:54:31.461057,94384,659773,133712,34,32416,6327,13,3,1814
2025-03-13T10:54:31.554786,94152,659866,133642,43,32162,6171,13,1,1658
2025-03-13T10:54:31.648515,94251,659265,133301,54,32313,6163,14,1,1718
2025-03-13T10:54:31.742262,94120,659900,133619,47,32261,6099,10,2,1741
2025-03-13T10:54:31.851594,94318,660309,133545,60,32328,6357,22,5,1835
2025-03-13T10:54:31.950853,94517,660025,134033,38,32424,6135,6,1,1705
2025-03-13T10:54:32.047111,94527,659732,133201,31,32404,6269,8,1,1719
2025-03-13T10:54:32.140850,94402,1319276,134481,52,32403,6233,16,1,1695
2025-03-13T10:54:32.259261,94434,1978611,134476,37,32450,6165,12,2,1711
2025-03-13T10:54:32.352968,94477,659430,133795,46,32089,6255,18,2,1688
2025-03-13T10:54:32.446696,94195,1318475,134170,42,32258,6113,14,3,1726
2025-03-13T10:54:32.540423,94286,660431,134040,45,32291,6257,14,4,1711
2025-03-13T10:54:32.665395,94331,660585,134067,31,32326,6262,6,1,1760
2025-03-13T10:54:32.759124,94419,660660,267986,42,32734,6194,14,1,1703
2025-03-13T10:54:32.852851,95325,660544,402179,36,32613,6143,15,4,1678
2025-03-13T10:54:32.947039,95275,660101,133549,42,32478,6115,10,1,1674
2025-03-13T10:54:33.059291,94710,659200,134506,42,32265,6286,12,0,1710
2025-03-13T10:54:33.153025,95119,1319045,134131,37,32528,6196,9,0,1735
2025-03-13T10:54:33.249268,94954,1979307,133693,51,32627,6274,14,5,1760
2025-03-13T10:54:33.343011,94281,661341,134966,51,32566,6219,15,1,1776
2025-03-13T10:54:33.452343,95076,659845,134937,40,32697,6220,10,4,1730
2025-03-13T10:54:33.561692,95239,1320665,134395,54,32566,6266,13,2,1795
2025-03-13T10:54:33.655421,94881,659823,134232,45,32799,6207,15,1,1807
2025-03-13T10:54:33.749149,95593,661139,134679,43,32960,6242,9,1,1768
2025-03-13T10:54:33.858497,94831,660270,134456,40,32570,6261,11,1,1792
2025-03-13T10:54:33.950705,95613,660003,134339,42,32776,6275,14,0,1752
